Frame	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	L1	L2	L3	L4	L5	L6	L7	L8
385	0.5385626256660317	-0.7376695057702443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
386	0.6060124781111527	-0.7412657762961413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
387	0.6885673295261808	-0.7364921367988384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
388	0.7534041687778142	-0.7479799543108259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
389	0.8247405971021957	-0.7500846983894469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
390	0.9061090073706819	-0.756276109483507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
391	0.9912067259050085	-0.7648965906213832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
392	1.0917337035635135	-0.7880178703832879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
393	1.1972782834246511	-0.8201854645259796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
394	1.293808718716795	-0.8360668686962632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
395	1.41711918730714	-0.8483270473581143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
396	1.529872297696327	-0.8706765876245246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
397	1.6482251248792037	-0.8794053254304108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
398	1.7535367668335997	-0.9102658468579489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
399	1.8700201061918156	-0.9376875539305349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
400	1.9787741422808722	-0.9402350935355696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
401	2.085170602767357	-0.9306473181991981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
402	2.184158164694351	-0.9501915099128845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
403	2.2884611763055234	-0.9412181067088293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
404	2.391881924086121	-0.9390118553524925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
405	2.4781386928471254	-0.9646996795815765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
406	2.568635069616309	-0.974824475485181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
407	2.657936143470759	-0.9923080605804605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
408	2.7432910834584296	-1.0084276471819196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
409	2.8095057550319567	-1.01813478015718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
410	2.8811318595970836	-1.0227560699301421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
411	2.9223669329579174	-1.02589027364418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
412	2.9948679357281094	-1.0437909000134342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
413	3.0369811297551683	-1.0456332171404803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
414	3.0854925204163193	-1.0445930117652529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
415	3.141891575295087	-1.0537607263635707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
416	3.1579281532601136	-1.0273104874545305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
417	3.159659535606469	-1.0416655525328622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
418	3.1629225077072314	-1.0326994315657034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
419	3.1544849535101624	-1.0458647389891287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
420	3.1571747878759573	-1.0479197507182125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
421	3.150459639169154	-1.0494418270373471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
422	3.1234761304662495	-1.05681802255136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
423	3.1260759660953488	-1.0638898738477596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
424	3.134350095476423	-1.041475859142485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
425	3.111819797921476	-1.0440062588484829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
426	3.1085239106817175	-1.0499649047851562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
427	3.108822909042249	-1.0568655347067213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
428	3.143400147469776	-1.0046997635452837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
429	3.12736518073533	-1.02967366213521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
430	3.1110001419077338	-1.037087867373512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
431	3.097333684126225	-1.0151240192393147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
432	3.0884956240420705	-1.0224884033203125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
433	3.0622350975180948	-1.025663369799417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
434	3.04582839687121	-1.0205069244223297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
435	3.016959057862045	-1.0188804989769344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
436	2.9945369429317705	-1.0158367903775007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
437	2.969367679862205	-1.01906006828187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
438	2.948843364379644	-1.0072388664124503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
439	2.9144037710788275	-1.0049631673822959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
440	2.891385040482274	-1.0133160707181093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
441	2.862666006268665	-1.0135498127609335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
442	2.8550948337721653	-1.0101086005962714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
443	2.8437273718528475	-0.9870973536577174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
444	2.8196353315140636	-0.9977018891188203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
445	2.794218399286737	-0.9989253937251984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
446	2.7785461896086394	-1.0026056763987061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
447	2.764810679087978	-0.9937652184218957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
448	2.746165979165154	-0.9955431499178448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
449	2.737117768578178	-0.987580734333664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
450	2.707954034724425	-0.9915028405567956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
451	2.690448014470229	-0.9842638530428447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
452	2.6724761184025496	-0.9907183127428488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
453	2.6219186950803035	-0.9997702220129588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
454	2.603490820758419	-1.0023728224335524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
455	2.5688574194363807	-0.9692346482049852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
456	2.5079328782093424	-0.9802791373439567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
457	2.4776141222053623	-0.9780553908575149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
458	2.4301039962619253	-0.9726318117171999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
459	2.3575910243502802	-0.9662378301065435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
460	2.281442195546448	-0.9577813769143725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
461	2.218578423228205	-0.9508450462704613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
462	2.1502171321702175	-0.9507227579752604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
463	2.079060586231329	-0.9560862142572958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
464	2.024770632182082	-0.9512824245230861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
465	1.9588459821129964	-0.9405592418852307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
466	1.9125582047404608	-0.9294753220976976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
467	1.842485671718371	-0.9157952848565641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
468	1.7908219084270003	-0.921414063468812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
469	1.7378896463173943	-0.9075324325965195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
470	1.6818424151446099	-0.8912061015134135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
471	1.634715071551876	-0.8919566159525877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
472	1.584995373043451	-0.8834294717778605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
473	1.5308137167067755	-0.8760069186094577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
474	1.4926466565464962	-0.8906175724413029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
475	1.4391241086050333	-0.8914792742047991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
476	1.386353660080842	-0.8918794420030381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
477	1.3542199679161315	-0.8832531883603051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
478	1.305744139415644	-0.8918435636651579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
479	1.2614158486044649	-0.8725090470894304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
480	1.2298182358713765	-0.8687090515459656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
481	1.1874230764927773	-0.8469503493536086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
482	1.1437177564766543	-0.8507119799417163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
483	1.100006566977703	-0.8471853347051711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
484	1.0684811143570294	-0.8360969745292866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
485	1.0551983596294128	-0.8312792419756531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
486	1.0256037366833473	-0.8392570213035301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
487	1.0077091796835185	-0.8336007658135954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
488	0.983619901454301	-0.838567606608073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
489	0.9923511599685659	-0.837802971733941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
490	0.9893029418865684	-0.835578870016431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
491	1.0022961354613382	-0.8429130594566385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
492	1.020019211492271	-0.8510146368117559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
493	1.0452586781799755	-0.8533373151506697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
494	1.0676397067304537	-0.8523762374958664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
495	1.0878509831288556	-0.8562651296141286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
496	1.102608704364774	-0.8572081792922247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
497	1.1423579929548389	-0.8503940481357474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
498	1.1611935086135217	-0.8484033332299934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
499	1.1902744942681898	-0.8580580696227058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
500	1.2171697305528775	-0.8375864583979208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
501	1.2270099760579347	-0.8549987308562748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
502	1.2588437491589253	-0.8666604339761078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
503	1.2935358453092431	-0.864503737353774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
504	1.332864602717868	-0.8586409149977265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
505	1.367982524092961	-0.8713153818927745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
506	1.3978726927626002	-0.8721103002154638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
507	1.441790580127415	-0.895358397468688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
508	1.4725816568671997	-0.8978768081261368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
509	1.520768269478536	-0.8908546891792741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
510	1.570738169078491	-0.8966262171508144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
511	1.6092672957677274	-0.8975873836133846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
512	1.662280694845838	-0.8933609331726398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
513	1.730245277917393	-0.9094506803643767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
514	1.8154996310816975	-0.9188327769123057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
515	1.8997466198696626	-0.9274177349433697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
516	1.969422559993219	-0.9258425515795511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
517	2.0521824980435306	-0.9410555884951637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
518	2.1383455852550846	-0.9489218252676505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
519	2.222654606420389	-0.9629419962565104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
520	2.2852527558686915	-0.9583453950427827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
521	2.3648291324682664	-0.9646116710844495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
522	2.4394776754261076	-0.9695413902323082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
523	2.5088814326695035	-0.9677496935324694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
524	2.5710226831604124	-0.9859463161892361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
525	2.634794729174311	-0.9840533786349827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
526	2.700675185490339	-0.9911032056051587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
527	2.764945331929326	-0.9952591426788815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
528	2.7967678264162545	-1.0154355568860574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
529	2.8495356279187782	-1.0137691679454985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
530	2.894548116287062	-1.006067136734251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
531	2.926673291947277	-1.0139115267960483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
532	2.960163870436338	-0.9775321354941716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
533	2.9923495823312103	-1.0001801586655712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
534	3.010292706424243	-1.0259363648752686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
535	3.042097477374789	-1.021505922993655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
536	3.060757829251821	-1.041335187639509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
537	3.0718541440820664	-1.0363809575479497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
538	3.09097645878403	-1.0307878443803737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
539	3.101624621337174	-1.0130480488772116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
540	3.110512399393518	-1.0403676270177125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
541	3.12081437754771	-1.0500760033017114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
542	3.133392103808578	-1.0475801498170882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
543	3.1389842248009607	-1.0801600784221024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
544	3.150851858727542	-1.0528069309456638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
545	3.1614818373927087	-1.0626004738782449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
546	3.170975207971422	-1.0554674340303614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
547	3.1947443116667684	-1.0684808801721644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
548	3.1973593388984813	-1.0689170151160508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
549	3.2037365895350307	-1.0726795337818287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
550	3.2057239273678455	-1.0740826076931425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
551	3.2181478961962	-1.0649086765511326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
552	3.220183110594827	-1.0617502283166955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
553	3.225537690164525	-1.0530833895244296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
554	3.2162662090542886	-1.0520115685841394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
555	3.2150646913930316	-1.0508228766224372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
556	3.2303994633524695	-1.063122929971685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
557	3.2285428653724506	-1.0555237381546585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
558	3.2336525378939536	-1.059617598599227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
559	3.2353173994349254	-1.059961817504237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
560	3.2238937746210965	-1.0667543683733258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
561	3.2194737087879317	-1.0434790959433904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
562	3.241910324793428	-1.0625458571015212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
563	3.2327131904656796	-1.0713353394200562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
564	3.2370575284615732	-1.0649895804268974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
565	3.231071116328628	-1.0572466088350487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
566	3.2255554137009077	-1.045258093132544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
567	3.2009095703941193	-1.0596383796167121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
568	3.198253802046306	-1.0690742048636945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
569	3.1998410943436295	-1.0430098357024016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
570	3.1944301217036237	-1.032683801398706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
571	3.1815237044043894	-1.0495338318839906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
572	3.1461884970767624	-1.0586009272822627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
573	3.1127874569728027	-1.066392565530444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(' ', -1, -1)	0	0	0	0	0	0	0
